35.7564,-0.143274,-2.72588,20.5592,0.623796,-2.23907,64.1367,3.10866,0.00197239,30.5932,-1.72451,-2.62453,0.000115838,1
32.5969,-1.23357,-2.76002,27.3769,-0.214292,2.45385,78.0362,4.61599,-2.16356,61.7313,-0.903225,0.45318,0.000115838,1
35.1297,0.318322,0.769139,32.8303,-1.08944,0.46805,99.7962,1.66273,-3.13969,80.612,-4.50276,-1.11695,0.000115838,1
56.5622,-0.697175,2.32986,21.4771,-0.761228,1.88745,114.513,-2.70674,0.0117872,36.3266,2.07959,-1.2641,0.000115838,1
30.1027,1.71438,-1.17322,11.0103,1.15746,-0.792464,127.91,1.61493,1.77316,47.6293,-3.27249,0.457,0.000115838,1
62.54,-0.444127,2.11246,15.7156,-0.525665,2.76018,70.364,-2.65114,-0.756381,49.1429,3.39853,-1.83262,0.000115838,1
46.1273,-1.36455,1.6164,36.1417,-0.680418,1.00722,203.59,-1.41319,-1.51458,57.2401,3.10213,0.896457,0.000115838,1
33.7905,-1.62726,1.80878,31.4305,-1.60156,-2.839,62.2211,1.68849,1.03174,48.1447,-3.20046,-0.634292,0.000115838,1
44.7433,0.987419,-2.60391,19.4957,-0.0368016,1.12759,70.0952,-1.57929,-0.448009,34.7235,3.06087,-1.97205,0.000115838,1
43.2315,-1.24438,-1.0139,21.5553,-0.879949,-0.774476,98.9228,-0.692056,0.466969,72.3254,2.37424,2.87538,0.000115838,1
35.9083,-0.869326,-2.42998,31.9043,0.421153,-2.95068,80.9,-1.76415,0.625779,47.5745,2.391,-2.2434,0.000115838,1
25.0829,0.327529,0.871364,24.3705,-0.191008,2.20957,149.123,2.66917,-2.45917,49.8096,-3.33165,-1.40469,0.000115838,1
57.6923,1.7025,-0.761159,46.8191,1.74916,-1.29198,56.7605,-2.59969,1.12852,55.8274,4.39462,2.07239,0.000115838,1
57.938,0.0344761,-2.21517,39.1579,0.0820048,-3.01144,37.0182,-3.73983,0.739274,34.2953,3.69793,-0.106757,0.000115838,1
87.8163,-1.17814,2.12863,23.6018,-1.22278,2.76497,86.2939,0.574233,-2.01687,57.738,-3.15191,-0.172219,0.000115838,1
49.9573,0.691739,-0.192469,29.9505,-0.304755,0.154931,101.49,0.0866307,-2.25085,90.1275,3.48537,2.74636,0.000115838,1
47.2289,-0.990799,-0.910715,41.4881,-1.36153,0.194452,134.106,-3.99055,3.05688,39.1059,1.56322,-1.4191,0.000115838,1
42.7226,1.35171,2.00963,11.3239,1.63536,2.62078,87.4321,1.7326,-0.98383,65.6605,-4.07857,1.46884,0.000115838,1
49.7445,-0.244786,0.333061,28.3181,0.0950007,0.470452,95.6431,4.14485,-3.1041,93.805,-0.911932,3.05154,0.000115838,1
97.1025,-0.86256,-0.0345402,52.1933,-0.442558,-0.419348,160.079,3.49488,-3.11065,48.2158,-3.50166,-2.32214,0.000115838,1
51.5232,-1.17703,1.28037,43.3869,-1.55837,2.70374,39.4814,-4.47036,-2.3537,37.9538,0.343075,-1.06093,0.000115838,1
69.0129,-0.915755,2.95286,33.7226,-0.538433,3.06368,93.6607,3.60365,0.573112,43.8214,-2.74149,-0.880553,0.000115838,1
51.8537,1.07963,-1.46684,17.7228,1.30888,-1.05185,105.863,-0.65636,0.951611,32.8959,3.17006,-2.3012,0.000115838,1
161.89,-1.00258,1.4587,45.2906,-0.616253,1.51841,200.078,3.59864,-1.66736,44.3906,-2.30425,-0.712679,0.000115838,1
43.4552,-1.08663,-1.08662,19.1932,-0.833003,0.54516,71.1791,-3.71567,-2.01587,32.1963,1.07557,-2.98795,0.000115838,1
52.0818,-1.34363,-2.8928,40.6697,-1.70969,-1.78675,101.836,-2.66404,1.27626,42.2201,2.18014,-0.489755,0.000115838,1
74.906,0.923558,-2.37736,28.0923,1.34643,-2.01732,101.182,3.12054,0.780702,69.7204,-2.36931,2.01286,0.000115838,1
124.659,0.57497,-2.62385,47.6376,0.258914,-2.23779,275.75,1.08494,0.40802,73.803,-2.45553,-3.00798,0.000115838,1
101.869,-0.360134,0.451179,20.3948,0.0614989,0.198226,219.629,-2.35384,-2.07073,60.96,2.58139,2.81594,0.000115838,1
31.6716,2.26153,0.956573,31.2098,1.94046,2.08932,175.074,1.71583,-0.0516468,116.267,-1.59462,-2.46383,0.000115838,1
38.9376,-1.43863,-1.87606,17.2207,-0.791359,-2.83613,99.1768,-3.79976,1.37936,48.972,3.29926,2.90714,0.000115838,1
61.0276,0.896355,-2.30242,35.1024,0.97321,-1.81947,94.2421,-2.03778,2.33555,77.5519,1.94728,0.00500578,0.000115838,1
41.1406,-0.982782,1.01704,25.7477,-1.80189,-0.753821,72.7569,3.597,2.97696,57.9363,-3.33364,0.435718,0.000115838,1
90.4737,0.397659,0.107866,16.9422,0.114784,-2.17593,216.643,1.54924,2.6533,138.437,-1.04385,-0.389706,0.000115838,1
37.4082,1.24751,-1.24193,20.5025,1.91869,-1.81824,90.8007,3.48771,-2.6882,77.3599,-1.53659,1.51061,0.000115838,1
65.4613,1.13041,0.10334,19.2823,1.22339,-2.06904,40.9697,-1.35778,2.91206,37.0482,4.35289,-1.52919,0.000115838,1
54.4848,-0.683045,-1.84944,19.1167,-0.974098,-0.456402,180.958,-0.786133,2.04653,135.717,0.875705,-0.937797,0.000115838,1
70.2963,0.556114,-0.364694,10.5902,0.176448,0.0246515,312.384,2.29013,2.05192,71.3877,-1.07771,-1.66069,0.000115838,1
93.2308,-1.74297,-0.475259,27.6732,-1.86053,0.155602,145.79,-2.75137,2.03829,51.712,2.5503,-2.45808,0.000115838,1
50.2718,-1.01438,-1.151,11.9707,-0.711619,-2.27246,83.5582,0.836902,1.3709,38.114,-3.71089,3.07151,0.000115838,1
75.3415,2.2539,1.05452,21.9308,2.2196,1.80387,48.5951,-1.52123,-0.95016,45.2804,3.36133,-2.06532,0.000115838,1
29.3379,1.34212,0.475159,16.6154,1.56917,1.15712,80.9117,-1.71362,-1.84474,65.8041,3.61388,-0.151841,0.000115838,1
105.927,0.840635,1.62825,25.9594,1.30828,2.3501,99.52,-1.00395,-1.26787,45.7344,3.59679,-1.32162,0.000115838,1
44.6619,0.502604,-2.99098,33.7303,0.978433,-2.69618,99.9866,2.46069,1.86713,94.1433,-1.07671,-0.0689059,0.000115838,1
30.9559,-1.2118,1.52052,20.3404,-1.25271,2.73049,48.1906,3.63578,0.333104,36.6393,-4.23435,-1.69067,0.000115838,1
43.5112,-1.66797,-0.89232,34.3304,-1.78419,-2.49248,74.1445,-2.97937,0.614903,46.2564,2.26463,-3.10386,0.000115838,1
70.3958,-1.65994,1.21427,23.6266,-1.24066,0.618452,79.6062,0.599172,-2.38538,58.5874,-3.59572,-0.711944,0.000115838,1
48.0126,1.18346,0.875632,21.5471,0.513034,1.88534,67.3008,-3.3603,-2.32001,32.0268,2.30034,-0.0694615,0.000115838,1
35.1668,-0.0616535,1.762,24.7681,0.0946688,3.07503,56.3104,3.54733,-2.3612,51.9969,-0.598302,0.543862,0.000115838,1
25.3773,1.40168,1.71497,18.8068,0.299924,0.95137,67.1623,3.44562,-2.91775,31.0975,-1.49744,0.756397,0.000115838,1
35.6182,-0.268847,1.04024,20.9645,-0.593944,-0.163832,89.4898,-3.44698,-1.67074,37.2238,0.532036,1.08521,0.000115838,1
39.805,0.123173,0.715297,16.971,-0.851195,-0.353641,91.5255,-1.97959,2.24368,45.7749,3.1089,-1.00243,0.000115838,1
33.5944,0.685546,-1.17192,15.1555,0.613824,-2.88393,54.2018,2.28973,-2.4569,42.0766,-3.22545,1.94481,0.000115838,1
59.8046,0.236673,-0.914754,45.5758,0.682735,-0.462997,280.296,2.72076,2.16304,109.349,-3.72037,-0.586047,0.000115838,1
39.542,-2,1.41542,34.0072,-2.09764,1.04558,105.161,-3.38839,-1.57242,52.3767,4.17243,-1.37611,0.000115838,1
51.3994,-0.806625,2.43905,44.8432,-1.14576,2.46423,60.1672,-2.5957,-1.48048,40.4307,3.96874,0.685181,0.000115838,1
52.5069,-1.70804,1.32698,28.115,-1.24,1.24798,59.1768,2.62843,-2.99581,36.929,-2.95555,-1.34688,0.000115838,1
37.9575,-1.27186,2.2986,29.1099,-0.879407,2.82096,82.4549,2.51098,0.221706,30.3303,-2.96233,0.669071,0.000115838,1
54.1514,-0.261531,-1.24884,31.6208,-1.09676,-1.69655,76.582,0.958175,1.07518,74.6924,-4.55321,2.58672,0.000115838,1
27.3972,-1.55416,1.5367,23.7465,-0.384732,1.87902,74.2607,2.2395,-2.30207,30.3786,-4.06156,-2.12205,0.000115838,1
47.4027,0.0929186,2.95904,28.922,0.553259,2.63137,185.415,-2.08324,-1.13005,88.9835,1.94659,0.0243142,0.000115838,1
43.1182,-0.616628,2.97218,31.2425,0.0270662,1.13558,93.0335,2.07052,-2.57766,72.9209,-2.25145,-0.0047809,0.000115838,1
66.9812,0.160523,1.12218,19.6749,1.14176,1.32545,75.344,2.71107,-0.761656,69.2099,-2.87948,-3.14041,0.000115838,1
38.0509,0.340182,-2.36034,10.3803,0.822874,-1.63003,60.129,-3.43021,-1.71779,42.5597,2.22545,1.44987,0.000115838,1
30.407,-1.79202,-2.37617,19.8558,-1.09147,-2.24027,81.47,-3.13796,1.60489,53.0173,3.0605,-1.54552,0.000115838,1
40.7867,-0.895341,1.24204,12.986,0.000502875,2.33395,53.2395,2.0055,-0.386426,49.8123,-3.50992,2.95161,0.000115838,1
36.6038,-0.474831,0.266516,11.7753,0.340395,-1.20814,78.279,3.3925,0.442688,48.4551,-3.06694,2.53557,0.000115838,1
31.1659,1.67665,-1.42704,17.109,2.05111,-2.87944,43.8139,4.59786,-0.487854,40.3375,-2.86648,2.85402,0.000115838,1
41.7463,0.904256,2.95343,13.269,-1.15441,2.90027,91.8454,-2.72838,-1.16046,77.0718,3.70445,1.80375,0.000115838,1
61.2582,1.99434,-1.22952,32.2638,2.11365,-2.23363,58.3116,3.89045,1.63698,33.7378,-3.53462,1.25575,0.000115838,1
91.4705,-0.622937,-0.247406,21.8473,0.285504,-0.831481,97.8447,1.35389,-2.87183,47.6342,-3.64865,2.47905,0.000115838,1
32.2663,0.883438,-1.39558,29.034,2.14076,-1.05876,133.42,-1.25456,1.63545,116.315,2.76319,-1.27244,0.000115838,1
124.68,1.37685,3.0218,31.3476,0.860265,-3.05864,181.002,2.85538,0.0143885,32.7508,-1.7639,-2.41922,0.000115838,1
76.8832,-1.14355,-2.91709,42.7487,-0.755084,-2.5699,110.959,-3.38984,0.53863,36.4767,4.30144,0.981127,0.000115838,1
67.4532,0.77697,-2.61914,16.9905,2.11582,-2.06568,77.0536,-3.72319,1.44782,69.6284,2.7675,0.908252,0.000115838,1
57.1465,-0.5698,1.48725,37.9699,-0.776706,1.85332,93.1404,0.960908,-2.23908,83.8213,-2.15265,-0.0169902,0.000115838,1
49.1136,-0.218649,-0.371353,11.8162,0.435312,-1.57611,99.2003,-2.40349,2.65228,89.8292,2.82263,-1.80766,0.000115838,1
58.7518,-0.772864,1.04672,25.2917,-0.812669,1.37589,144.355,-2.79092,-2.0426,79.3024,3.37122,-0.480636,0.000115838,1
198.556,0.748729,0.0835142,102.475,0.996348,-0.135827,365.584,-1.54652,-3.1076,34.2146,3.90102,-2.64202,0.000115838,1
103.363,0.598534,0.460655,66.5531,0.963181,0.642309,210.201,1.75566,-2.12365,63.5561,-1.50754,2.10178,0.000115838,1
44.671,0.510969,-0.145455,24.965,0.375211,-0.68646,84.1287,3.38922,2.21046,64.7192,-2.44916,1.88466,0.000115838,1
43.5452,-0.00348414,2.073,18.3227,-0.232271,0.56001,52.3184,-1.34675,-3.11065,52.1091,3.26244,-1.65109,0.000115838,1
50.074,-2.18654,2.23169,24.9536,-1.83613,2.81381,106.29,1.99229,-2.30522,37.8787,-3.41819,0.0981444,0.000115838,1
97.5841,0.930054,-1.14276,41.2164,0.530431,-1.24692,139.983,-1.84535,2.44308,31.4672,2.65581,0.865704,0.000115838,1
54.8839,1.22208,-1.91962,20.3955,1.95825,-2.65683,98.9702,3.97466,1.80766,33.2026,-2.00655,0.954717,0.000115838,1
44.1296,0.56014,1.15949,30.0724,0.0834894,1.704,63.9609,-4.1396,-0.287829,38.2386,2.32352,-2.32297,0.000115838,1
34.6309,0.888409,2.53754,13.5514,1.43898,-2.2084,156.884,3.33834,1.82913,145.183,-1.14039,-1.08706,0.000115838,1
49.985,-0.510522,-1.60384,13.3277,-0.304645,-2.3788,144.389,-2.65038,0.547806,40.6808,4.40905,1.64432,0.000115838,1
74.4317,-1.20235,-1.62641,66.213,-0.546076,-1.9259,123.487,-3.11601,1.67968,79.1353,2.02334,1.30378,0.000115838,1
67.68,0.0636412,-0.846277,28.3855,-0.464396,0.114026,127.364,-1.39165,2.10188,62.9651,4.02621,-1.42705,0.000115838,1
69.0785,1.43999,0.137096,20.0924,1.27815,1.38154,78.6473,-4.26115,-2.08553,50.7726,1.86975,2.28804,0.000115838,1
34.309,0.0926848,-1.2065,16.6827,0.50949,-0.208203,55.0284,2.86635,1.1446,43.5993,-2.53792,0.766494,0.000115838,1
37.4014,-0.0405855,3.1252,11.4216,-0.759445,2.98073,60.4132,2.45866,0.590522,53.1261,-3.08134,0.955896,0.000115838,1
42.7557,2.29161,2.54398,31.257,1.75995,-2.35592,105.074,-1.77544,-1.28688,103.235,2.34824,-0.0864128,0.000115838,1
25.0123,-0.155321,-3.11555,17.9348,1.02595,1.86535,78.7549,2.03363,-0.291102,34.0706,-2.65229,2.55148,0.000115838,1
75.8402,-0.263484,-0.643927,46.3861,0.149612,0.0577397,106.13,2.14707,-2.79044,38.5377,-1.55089,1.86553,0.000115838,1
36.2767,-0.31452,1.68432,25.6846,-0.477083,0.0509616,81.0763,1.70779,2.80973,67.0506,-2.8112,-0.473065,0.000115838,1
60.0709,-0.406657,-1.93519,59.4803,-0.802647,-2.1678,105.173,2.40171,0.747638,92.0265,-2.66969,0.494346,0.000115838,1
282.778,0.453876,-1.39107,40.7686,0.2831,-1.06263,283.383,-1.17222,1.81171,44.3393,3.21857,2.5353,0.000115838,1
34.5464,-1.60993,2.24782,24.0691,-1.07158,2.77407,70.0756,2.92355,0.0157875,35.2926,-2.91323,0.997696,0.000115838,1
29.4447,-1.34654,2.1801,16.1881,-2.04896,1.25936,54.2758,-3.16741,-2.92613,37.6353,3.05406,-2.08475,0.000115838,1
106.685,-0.16091,1.34559,74.6171,-0.0294692,1.808,150.24,-1.68542,-1.73778,41.1661,1.9178,-1.52266,0.000115838,1
55.5376,-0.624747,2.11202,48.8438,-1.30221,2.47745,143.662,-0.0747441,-1.11004,40.3449,-3.79672,-1.80877,0.000115838,1
108.295,-0.647614,-2.64736,19.52,-1.22254,-2.85589,83.4909,3.26073,0.896119,73.1898,-2.11112,0.30604,0.000115838,1
32.0778,0.573757,1.72259,25.7957,-0.0607183,2.45755,86.1021,2.92212,0.251887,85.2582,-0.550873,-0.76417,0.000115838,1
77.6373,-0.175881,0.873418,14.0329,0.0833832,-1.1976,74.8354,-1.37761,-1.09684,68.3832,3.08486,-3.07833,0.000115838,1
37.7595,0.141092,-2.9443,15.3997,-0.489166,-2.31991,35.9628,3.97685,-1.19072,30.3239,-2.95887,1.41944,0.000115838,1
88.4016,-1.57707,1.05539,47.076,-1.08317,1.06349,129.1,-0.443258,-2.52487,69.7007,-3.64802,-0.248852,0.000115838,1
67.1667,1.3399,2.88665,35.3582,1.37944,1.54052,133.084,-1.66168,-1.15303,32.1809,2.57611,1.58267,0.000115838,1
30.3227,-0.544218,1.35532,23.2424,-0.656267,2.62488,126.473,-3.64003,0.486487,125.856,1.25565,-1.53737,0.000115838,1
58.123,-0.622567,-2.70486,35.4267,-1.21758,-3.11219,103.362,-3.29062,1.11427,51.8596,3.47281,-0.408493,0.000115838,1
34.3692,-1.63455,-2.90895,30.3078,-1.36358,-2.21486,175.916,0.45809,-0.351173,39.0229,-3.13663,1.151,0.000115838,1
65.3358,-1.98951,0.253183,40.5589,-2.05484,0.692843,65.8141,1.01073,-2.49691,40.5132,-3.79347,-2.54682,0.000115838,1
70.9255,-1.50576,2.39442,26.4651,-0.984666,1.44867,98.5872,-2.43194,-0.132321,59.9908,1.41227,-1.11667,0.000115838,1
56.7059,-0.94843,-0.370063,13.7884,-0.773412,0.782441,109.664,2.52595,-2.90769,69.7282,-3.14128,0.817463,0.000115838,1
32.7136,0.620116,2.49458,13.1176,0.270621,-1.92536,60.1486,-3.61034,1.38375,33.8653,2.16265,-0.670383,0.000115838,1
71.8768,0.776793,-0.864248,13.5271,0.959155,-2.88666,82.1831,-2.25329,2.76188,33.5824,3.31065,0.356981,0.000115838,1
44.5494,-0.1898,-3.04547,25.0615,0.4419,-3.1288,36.8808,-3.45157,1.7245,34.597,3.06888,-0.37415,0.000115838,1
65.031,0.190342,-1.92843,25.1033,0.20921,2.95701,58.9799,4.12542,2.22307,49.2961,-1.31139,-0.269439,0.000115838,1
76.3715,-0.69984,0.198905,39.7936,0.00333007,-0.298652,87.7476,-1.67811,-2.76594,33.7946,2.59185,-2.9804,0.000115838,1
64.5256,1.14059,-0.0595161,45.3984,-0.0240372,0.302743,173.255,2.06953,2.84779,67.4374,-3.8201,-0.998921,0.000115838,1
75.7257,-0.0711962,-1.40878,17.2443,0.356117,-2.21326,44.897,-2.76556,1.83223,42.8904,3.79529,0.721455,0.000115838,1
118.687,-1.5261,0.784419,38.2208,-1.96501,1.31494,133.269,-1.76988,-2.35423,38.7224,1.94045,-2.63224,0.000115838,1
63.9444,0.804183,1.57105,46.555,1.24414,1.73124,143.317,-1.00349,-2.4036,115.777,3.60443,-1.02555,0.000115838,1
39.5712,-0.945131,-1.31556,36.257,-1.49207,-1.64294,56.5899,4.04283,1.46853,35.7483,-4.52599,0.732682,0.000115838,1
44.5825,-0.648969,1.59759,15.9747,-0.174463,2.42464,144.848,1.27047,-0.571286,65.1081,-2.37422,2.00387,0.000115838,1
45.1356,0.232269,2.88468,39.1289,0.765778,1.99718,169.234,2.06707,0.119122,34.985,-4.67846,-2.94742,0.000115838,1
86.7059,-1.13814,2.21026,56.8847,-1.19124,2.96509,222.797,0.480371,-0.702245,94.9966,-3.78012,2.51316,0.000115838,1
76.9273,-0.532844,-1.24031,12.2789,-0.234217,0.685164,61.8784,3.84556,0.955717,30.372,-2.79756,-3.0635,0.000115838,1
52.241,-0.0371001,-0.47654,13.875,-1.31574,-1.0005,115.22,3.44527,1.83256,77.4934,-2.41675,1.9678,0.000115838,1
46.2424,0.0755932,2.5139,16.5438,-0.957028,1.59744,81.0635,1.68468,-1.80902,49.0648,-4.28543,-1.10234,0.000115838,1
75.4464,-2.11686,0.175583,33.373,-1.6035,0.111291,117.772,0.830422,-2.81393,68.3922,-4.46376,2.01629,0.000115838,1
54.2405,-0.205395,2.03266,16.8242,-0.67379,-0.439898,95.9588,2.03118,-0.813863,72.8389,-4.04221,2.2142,0.000115838,1
55.9003,-0.359423,0.670444,14.3601,-0.790051,1.73458,42.9589,4.42173,-1.67896,31.7823,-4.62849,-2.09598,0.000115838,1
134.606,-0.500103,-1.75393,53.0415,-0.522108,-1.1903,171.819,-3.69587,1.46903,32.1622,1.83467,1.94924,0.000115838,1
46.2589,-0.305708,-1.72603,15.6355,0.408364,-2.54778,165.079,-0.291203,2.22772,43.1149,3.21666,0.0481037,0.000115838,1
34.0077,-0.599153,-1.6463,13.7031,1.28147,-2.26302,156.616,-2.66225,2.98422,112.868,1.68831,0.553054,0.000115838,1
98.5255,0.803674,0.383547,51.2607,0.448234,0.366957,215.991,1.41974,-2.70208,61.4477,-1.01621,0.817037,0.000115838,1
68.7462,1.23335,-0.842246,56.6161,1.38868,-0.262907,61.8183,2.77363,-3.0525,58.9206,-3.70701,1.80064,0.000115838,1
72.8337,-0.0748429,2.51398,31.4862,0.773588,2.85826,77.788,-2.47865,-0.886892,69.0894,2.81323,-0.835509,0.000115838,1
46.3039,-2.12203,2.96431,33.8204,-1.08749,1.87388,76.7759,-4.29545,-0.414967,33.8057,0.596969,0.68815,0.000115838,1
122.2,0.0913122,-0.855611,55.5775,0.274574,-0.473103,117.735,2.03298,2.39639,79.6806,-4.37534,2.0187,0.000115838,1
69.8818,-0.425294,2.62255,58.077,-0.18594,3.06227,96.804,-1.3071,-0.375686,33.1443,3.97227,0.264008,0.000115838,1
52.0628,-1.19847,-2.7374,32.7227,-1.16732,1.65714,161.245,-2.16234,-0.0343557,126.249,1.2771,-2.74473,0.000115838,1
41.7358,1.01639,0.328968,34.4073,1.73377,0.167845,120.969,2.58362,-2.43974,59.3328,-2.6316,0.715717,0.000115838,1
43.6449,1.85716,-2.44284,30.8262,0.755978,-2.8028,149.737,-1.44542,0.813724,98.1565,3.78057,1.30982,0.000115838,1
54.4877,1.56619,1.80396,45.2561,1.7252,1.49054,57.7363,-2.87461,-2.06143,43.6477,3.24,-0.414887,0.000115838,1
54.3364,-0.637953,0.340966,28.2676,-1.07813,-0.177335,85.5513,1.32232,-3.03818,63.8384,-3.28803,-0.938823,0.000115838,1
55.2525,-0.289437,2.54029,19.0169,0.348306,2.99783,72.1417,-3.14196,-0.378364,64.2196,2.18047,-2.03684,0.000115838,1
57.848,-1.70681,0.527198,50.3456,-1.75517,1.49006,52.1217,-3.38602,-1.76268,35.5061,1.42876,-1.84955,0.000115838,1
61.1623,1.43141,-0.338954,41.742,1.95972,0.095348,72.4315,-3.34724,2.88614,30.2371,4.58406,2.83067,0.000115838,1
35.9558,1.20636,2.77154,10.1583,-0.0122961,-1.89955,49.7038,-2.376,1.15623,35.6232,2.56931,-2.97563,0.000115838,1
38.8431,-1.44791,2.03061,22.8261,-1.20842,2.62603,88.8917,-2.81387,-1.96146,66.4108,1.30364,-1.4978,0.000115838,1
35.5908,-1.02209,2.03446,33.3497,-0.898082,0.537533,49.7613,1.59389,2.23938,47.239,-3.43879,-1.7577,0.000115838,1
26.3674,1.57881,-2.15254,23.4649,0.925097,-0.430646,50.4301,4.23886,2.45665,44.9546,-2.98883,-0.807717,0.000115838,1
65.2875,-1.09235,-2.94421,15.5003,0.0418376,-2.74369,86.223,3.98462,0.981149,32.0204,-3.35574,-1.108,0.000115838,1
95.596,-1.68292,-0.903745,20.8168,-1.68769,-0.459638,106.686,-3.20298,-3.134,57.5656,2.78422,1.01347,0.000115838,1
40.1075,0.524571,0.597773,25.8193,1.50617,1.1918,75.6913,1.71886,-0.969567,64.7731,-1.74388,2.88783,0.000115838,1
33.733,-0.981411,0.22607,20.8703,-0.808359,1.99745,53.0731,3.04733,-2.6403,39.1162,-3.93458,0.23594,0.000115838,1
